Date,strat
2020-10-27,-0.0030256189119989285
2020-10-28,-0.035287878760604796
2020-10-29,0.011947330894238384
2020-10-30,-0.012129550130175693
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.01231820260127181
2020-11-03,0.01779929009643455
2020-11-04,0.02204704770168342
2020-11-05,0.01946019413896294
2020-11-06,-0.00028771518741854685
2020-11-09,0.01169988923568721
2020-11-10,-0.0013997945931910616
2020-11-11,0.007651855318760337
2020-11-12,-0.009978532303877019
2020-11-13,0.013610335409063534
2020-11-16,0.011648051240012336
2020-11-17,-0.004791925698091615
2020-11-18,-0.011563829610944043
2020-11-19,0.003946442467421596
2020-11-20,-0.006792562915180156
2020-11-23,0.005635930617216234
2020-11-24,0.016161668273416252
2020-11-25,-0.001584418237524976
2020-11-26,0.0
2020-11-27,0.002396979198154181
2020-11-30,-0.004595548640170977
2020-12-01,0.011271187194776155
2020-12-02,0.0017911667548251575
2020-12-03,-0.000624157213091503
2020-12-04,0.008836275129611826
2020-12-07,-0.0019356376714373402
2020-12-08,0.002787148065356293
2020-12-09,-0.007949201604598555
2020-12-10,-0.0012851080682624305
2020-12-11,-0.0012649972997506032
2020-12-14,-0.004359258971957769
2020-12-15,0.012921249154708825
2020-12-16,0.0017727951669590514
2020-12-17,0.005757654753379748
2020-12-18,-0.0035111185091528663
2020-12-21,-0.0039062790518439305
2020-12-22,-0.002073092860288006
2020-12-23,0.000745811250824957
2020-12-24,0.0035365890047962534
2020-12-28,0.008722529021144565
2020-12-29,-0.00222738052560012
2020-12-30,0.0013415471654707467
2020-12-31,0.006438845522919845
2021-01-01,0.0
2021-01-04,-0.014754827521051062
2021-01-05,0.007082595157549276
2021-01-06,0.005709842747752214
2021-01-07,0.014847403800101189
2021-01-08,0.005491862685268911
2021-01-11,-0.006554750898592476
2021-01-12,0.0004157884466327033
2021-01-13,0.0022756417379066196
2021-01-14,-0.0037534511943366766
2021-01-15,-0.007190027975370938
2021-01-18,0.0
2021-01-19,0.008136379515524483
2021-01-20,0.013935625421946263
2021-01-21,0.0003167233075522802
2021-01-22,-0.0030106116552376383
2021-01-25,0.0036158389430824833
2021-01-26,-0.0014888337468982327
2021-01-27,-0.025677883699462
2021-01-28,0.009760625975629766
2021-01-29,-0.019311475173124593
2021-01-31,0.0
2021-02-01,0.016051767614439383
2021-02-02,0.013898223484416938
2021-02-03,0.0010087690809532646
2021-02-04,0.010853322230420792
2021-02-05,0.003897495164625342
2021-02-08,0.007399348360373592
2021-02-09,-0.0011135249921484514
2021-02-10,-0.00034518493235935477
2021-02-11,0.0016624551635393559
2021-02-12,0.0047110331133788375
2021-02-15,0.0
2021-02-16,-0.0005692724183511411
2021-02-17,-0.0003204020092266724
2021-02-18,-0.004415835627354592
2021-02-19,-0.0018548966445751658
2021-02-22,-0.0077328394581538396
2021-02-23,0.0012563181187927874
2021-02-24,0.01135161376597904
2021-02-25,-0.02447880752512621
2021-02-26,-0.004750214169902844
2021-02-28,0.0
2021-03-01,0.023790763506800205
2021-03-02,-0.008080851690870694
2021-03-03,-0.01306622187199813
2021-03-04,-0.013417213930100202
2021-03-05,0.01949596819778221
2021-03-08,-0.005359231030161227
2021-03-09,0.01415464230382213
2021-03-10,0.006030313342701321
2021-03-11,0.010395487004435822
2021-03-12,0.0010153984958789497
2021-03-15,0.006491921301497117
2021-03-16,-0.0015696837343783798
2021-03-17,0.00287938213053085
2021-03-18,-0.014760539319459198
2021-03-19,-0.0006027039747036333
2021-03-22,0.007025118077311765
2021-03-23,-0.007630854183940605
2021-03-24,-0.00546733601831495
2021-03-25,0.005240265846959469
2021-03-26,0.016631202604519668
2021-03-29,-0.0008680126852336212
2021-03-30,-0.0031578329337678124
2021-03-31,0.0036224990395776757
2021-04-01,0.011825201774944727
2021-04-02,0.0
2021-04-05,0.014438226417743616
2021-04-06,-0.0009735307519511682
2021-04-07,0.001475232784985625
2021-04-08,0.0042206328286402695
2021-04-09,0.007719934348738189
2021-04-12,-0.00019607884876882142
2021-04-13,0.0032944868090414303
2021-04-14,-0.004087726727828533
2021-04-15,0.01109419052516647
2021-04-16,0.0036088195555097347
2021-04-19,-0.005306560094486046
2021-04-20,-0.006802319771775922
2021-04-21,0.009306055472153574
2021-04-22,-0.009210657476561801
2021-04-23,0.010928696540176919
2021-04-26,0.001782270924804541
2021-04-27,-0.00021489588801437698
2021-04-28,-0.0008455399168898481
2021-04-29,0.006762806734045723
2021-04-30,-0.007194706699326425
2021-05-01,0.0
2021-05-03,0.0
2021-05-04,-0.0
2021-05-05,0.0
2021-05-06,0.0
2021-05-07,0.0
2021-05-10,-0.0
2021-05-11,-0.0
2021-05-12,-0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-17,-0.0
2021-05-18,-0.0
2021-05-19,-0.0
2021-05-20,0.0
2021-05-21,-0.0
2021-05-24,0.0
2021-05-25,-0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-31,0.0
2021-06-01,-0.0
2021-06-02,0.0
2021-06-03,-0.0
2021-06-04,0.0
2021-06-07,-0.0
2021-06-08,0.0
2021-06-09,-0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-14,0.0
2021-06-15,-0.0
2021-06-16,-0.0
2021-06-17,-0.0
2021-06-18,-0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,-0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-05,0.0
2021-07-06,-0.0
2021-07-07,0.0
2021-07-08,-0.0
2021-07-09,0.0
2021-07-12,0.0
2021-07-13,-0.0
2021-07-14,0.0
2021-07-15,-0.0
2021-07-16,-0.0
2021-07-19,-0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-26,0.0
2021-07-27,-0.0
2021-07-28,-0.0
2021-07-29,0.0
2021-07-30,-0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,-0.0
2021-08-03,0.0
2021-08-04,-0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-09,-0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-16,0.0
2021-08-17,-0.0
2021-08-18,-0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,-0.0
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,-0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,-0.0
2021-09-06,0.0
2021-09-07,-0.0
2021-09-08,-0.0
2021-09-09,-0.0
2021-09-10,-0.0
2021-09-13,0.0
2021-09-14,-0.0
2021-09-15,0.0
2021-09-16,-0.0
2021-09-17,-0.0
2021-09-20,-0.0
2021-09-21,-0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-27,-0.0
2021-09-28,-0.0
2021-09-29,0.0
2021-09-30,-0.0
2021-10-01,0.0
2021-10-04,-0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,-0.0
2021-10-11,-0.0
2021-10-12,-0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,-0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,-0.0
2021-10-28,0.0
2021-10-29,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,-0.0
2021-11-10,-0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-15,-0.0
2021-11-16,0.0
2021-11-17,-0.0
2021-11-18,0.0
2021-11-19,-0.0
2021-11-22,-0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,-0.0
2021-11-29,0.0
2021-11-30,-0.0
2021-12-01,-0.0
2021-12-02,0.0
2021-12-03,-0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,-0.0
2021-12-10,0.0
2021-12-13,-0.0
2021-12-14,-0.0
2021-12-15,0.0
2021-12-16,-0.0
2021-12-17,-0.0
2021-12-20,-0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-27,0.0
2021-12-28,-0.0
2021-12-29,0.0
2021-12-30,-0.0
2021-12-31,-0.0
2022-01-01,0.0
2022-01-03,0.0
2022-01-04,-0.0
2022-01-05,-0.0
2022-01-06,-0.0
2022-01-07,-0.0
2022-01-10,-0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,-0.0
2022-01-14,0.0
2022-01-17,0.0
2022-01-18,-0.0
2022-01-19,-0.0
2022-01-20,-0.0
2022-01-21,-0.0
2022-01-24,0.0
2022-01-25,-0.0
2022-01-26,-0.0
2022-01-27,-0.0
2022-01-28,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,-0.0
2022-02-04,0.0051569298644233985
2022-02-07,-0.0037017126347429485
2022-02-08,0.008401207191663262
2022-02-09,0.014517207887505545
2022-02-10,-0.01811572566845976
2022-02-11,-0.01896945434456343
2022-02-14,-0.0038405967262932217
2022-02-15,0.01576672117072042
2022-02-16,0.0008812077558950637
2022-02-17,-0.021173138152195015
2022-02-18,-0.0071661613961429005
2022-02-21,0.0
2022-02-22,-0.010142945264832837
2022-02-23,-0.018412122845487655
2022-02-24,0.014956856067329216
2022-02-25,0.022372677655603468
2022-02-28,-0.002442603440647617
2022-03-01,-0.015473503680411893
2022-03-02,0.018642691757321028
2022-03-03,-0.005254666430088317
2022-03-04,-0.007934042550334475
2022-03-07,-0.029518158313449172
2022-03-08,-0.00723375351819977
2022-03-09,0.02569824789143582
2022-03-10,-0.004291813651667864
2022-03-11,-0.012961545123475138
2022-03-14,-0.007421002465963666
2022-03-15,0.021408574170870942
2022-03-16,0.02238376135718223
2022-03-17,0.01234781757145198
2022-03-18,0.011662294827948783
2022-03-21,-0.00043466036210393355
2022-03-22,0.0113041136006502
2022-03-23,-0.012272698789159042
2022-03-24,0.01434391292056647
2022-03-25,0.005066170567449069
2022-03-28,0.007144955276586762
2022-03-29,0.012256547427530462
2022-03-30,-0.0062937001746978805
2022-03-31,-0.015652540713177343
2022-04-01,0.0034102225843584133
2022-04-04,0.008090938687879357
2022-04-05,-0.012551720801807331
2022-04-06,-0.009716916613271898
2022-04-07,0.004253385628492534
2022-04-08,-0.002651026482054286
2022-04-10,0.0
2022-04-11,-0.01687729010355421
2022-04-12,-0.003417447717741773
2022-04-13,0.011174577597236057
2022-04-14,-0.01214413784439794
2022-04-17,0.0
2022-04-18,-0.0002048682840329885
2022-04-19,0.016057604355527166
2022-04-20,-0.0006184750715809706
2022-04-21,-0.014752948498371943
2022-04-22,-0.027740054250753654
2022-04-24,0.0
2022-04-25,0.005697936985382235
2022-04-26,-0.028146308431003852
2022-04-27,0.0020980468517017847
2022-04-28,0.02474690007293945
2022-04-29,-0.036284507106413955
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.005675242812353654
2022-05-03,0.004837126381486367
2022-05-04,0.02986242108440229
2022-05-05,-0.035649708609806985
2022-05-06,-0.0056742248424840325
2022-05-08,0.0
2022-05-09,-0.03203710063235676
2022-05-10,0.0024578974498534745
2022-05-11,-0.01646320750393837
2022-05-12,-0.0012959645058717717
2022-05-13,0.02386969542307149
2022-05-15,0.0
2022-05-16,-0.003946400929555671
2022-05-17,0.020169632234863677
2022-05-18,-0.04039526078745259
2022-05-19,-0.005833781800992588
2022-05-20,0.00014614176965843662
2022-05-22,0.0
2022-05-23,0.018555039930923556
2022-05-24,-0.008120797617175213
2022-05-25,0.009450764734207695
2022-05-26,0.019883256167224195
2022-05-27,0.02474226295510973
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,-0.006274368617659065
2022-06-01,-0.007482768681131846
2022-06-02,0.018431018038486124
2022-06-03,-0.016347313992415624
2022-06-05,0.0
2022-06-06,0.003137400778913113
2022-06-07,0.009523393173235029
2022-06-08,-0.010793945785935621
2022-06-09,-0.02379869397635359
2022-06-10,-0.029110303335524668
2022-06-12,0.0
2022-06-13,-0.038768430665237275
2022-06-14,-0.0037736797459957394
2022-06-15,0.014592504858983224
2022-06-16,-0.03251195148816344
2022-06-17,0.002200865698254617
2022-06-20,0.0
2022-06-21,0.024477242280086964
2022-06-22,-0.0013015723144006452
2022-06-23,0.009532217409177868
2022-06-24,0.03056329358583576
2022-06-26,0.0
2022-06-27,-0.0029730715337762392
2022-06-28,-0.020143036075892073
2022-06-29,-0.0007117454091590814
2022-06-30,-0.008759278267998716
2022-07-01,0.010553814029047315
2022-07-04,0.0
2022-07-05,0.0015841285142366157
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,-0.0
2022-07-10,0.0
2022-07-11,-0.0
2022-07-12,-0.0
2022-07-13,-0.0
2022-07-14,-0.0
2022-07-15,0.0
2022-07-17,0.0
2022-07-18,-0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,-0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,-0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-31,0.0
2022-08-01,-0.0
2022-08-02,-0.0
2022-08-03,0.0
2022-08-04,-0.0
2022-08-05,-0.0
2022-08-07,0.0
2022-08-08,-0.0
2022-08-09,-0.0
2022-08-10,0.0
2022-08-11,-0.0
2022-08-12,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,-0.0
2022-08-18,0.0
2022-08-19,-0.0
2022-08-21,0.0
2022-08-22,-0.0
2022-08-23,-0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,-0.0
2022-08-28,0.0
2022-08-29,-0.0
2022-08-30,-0.0
2022-08-31,-0.0
2022-09-01,0.0
2022-09-02,-0.0
2022-09-05,0.0
2022-09-06,-0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,-0.0
2022-09-14,0.0
2022-09-15,-0.0
2022-09-16,-0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,-0.0
2022-09-21,-0.0
2022-09-22,-0.0
2022-09-23,-0.0
2022-09-25,0.0
2022-09-26,-0.0
2022-09-27,-0.0
2022-09-28,0.0
2022-09-29,-0.0
2022-09-30,-0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,-0.0
2022-10-06,-0.0
2022-10-07,-0.0
2022-10-10,-0.0
2022-10-11,-0.0
2022-10-12,-0.0
2022-10-13,0.0
2022-10-14,-0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,-0.0
2022-10-20,-0.0
2022-10-21,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,-0.0
2022-10-27,-0.0
2022-10-28,0.0
2022-10-30,0.0
2022-10-31,-0.0
2022-11-01,-0.0
2022-11-02,-0.0
2022-11-03,-0.0
2022-11-04,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,-0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-13,0.0
2022-11-14,-0.0
2022-11-15,0.0
2022-11-16,-0.0
2022-11-17,-0.0030893228355314273
2022-11-18,0.00475858190881473
2022-11-20,0.0
2022-11-21,-0.003883688698329779
2022-11-22,0.013579987927526016
2022-11-23,0.0059146891478476515
2022-11-24,0.0
2022-11-25,-0.0002830441976333642
2022-11-27,0.0
2022-11-28,-0.015444192913123267
2022-11-29,-0.0015918653377758885
2022-11-30,0.030947872397389053
2022-12-01,-0.0008676332180498347
2022-12-02,-0.001194660488065602
2022-12-04,0.0
2022-12-05,-0.017894212283564803
2022-12-06,-0.014399194981406072
2022-12-07,-0.0018623708845491027
2022-12-08,0.00752178195750397
2022-12-09,-0.007349578247904498
2022-12-11,0.0
2022-12-12,0.014279296218109305
2022-12-13,0.0072896644387934195
2022-12-14,-0.006052724634100337
2022-12-15,-0.024921675023714007
2022-12-16,-0.011137750774080746
2022-12-18,0.0
2022-12-19,-0.009007516001852345
2022-12-20,0.0010373383615349674
2022-12-21,0.014867993802734736
2022-12-22,-0.01445169956861636
2022-12-23,0.005868102525282026
2022-12-26,0.0
2022-12-27,-0.004049622110409712
2022-12-28,-0.012020638322615351
2022-12-29,0.01746133164481911
2022-12-30,-0.0025407424823445934
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,-0.004000548879248611
2023-01-04,0.007538970575044379
2023-01-05,-0.011645528874622113
2023-01-06,0.02284078102943865
2023-01-08,0.0
2023-01-09,-0.0007676325452631305
2023-01-10,0.006978233159061986
2023-01-11,0.012849424614881588
2023-01-12,0.0034159058663651987
2023-01-13,0.003996858363534361
2023-01-16,0.0
2023-01-17,-0.0020304911890052235
2023-01-18,-0.015562598500411085
2023-01-19,-0.007638350296294338
2023-01-20,0.018918401045981525
2023-01-22,0.0
2023-01-23,0.01188134498366522
2023-01-24,-0.0007115031258156934
2023-01-25,-0.0001817250594663422
2023-01-26,0.011007853469181317
